trip_id,service_id,route_id,trip_headsign,direction_id,block_id
"1","8","0006","6 | Saint-Jacques Morinais","0","1049116"
"17927","8","0033","33 | Collège Jean Moulin","0","1049143"
"17928","13","0033","33 | Collège Jean Moulin","0","1048613"
"17929","17","0033","33 | Collège Jean Moulin","0","1047686"
"1793","17","0031","31 | Beaulieu Chimie","1","1047562"
"17930","21","0033","33 | Collège Jean Moulin","0","1049950"
"17931","28","0033","33 | Collège Jean Moulin","0","1049407"
"17932","29","0207","207 | Rennes Gares","0","1049701"
"17933","8","0207","207 | Lycée Saint-Etienne","1","1048972"
"17934","13","0207","207 | Lycée Saint-Etienne","1","1048442"
"17935","17","0207","207 | Lycée Saint-Etienne","1","1047488"
"17936","21","0207","207 | Lycée Saint-Etienne","1","1049779"
"17937","28","0207","207 | Lycée Saint-Etienne","1","1049236"
"17938","22","0207","207 | Rennes Gares","0","1049966"
"17939","8","0207","207 | Rennes Gares","0","1049028"
"1794","21","0031","31 | Beaulieu Chimie","1","1049849"
"17940","13","0207","207 | Rennes Gares","0","1048498"
"17941","17","0207","207 | Rennes Gares","0","1047547"
"17942","21","0207","207 | Rennes Gares","0","1049835"
"17943","28","0207","207 | Rennes Gares","0","1049292"
"17944","8","0001","1 | Cesson-Sévigné Champs Blancs","1","1049158"
"17945","13","0001","1 | Cesson-Sévigné Champs Blancs","1","1048628"
"17946","17","0001","1 | Cesson-Sévigné Champs Blancs","1","1047801"
"17947","21","0001","1 | Cesson-Sévigné Champs Blancs","1","1049965"
"17948","28","0001","1 | Cesson-Sévigné Champs Blancs","1","1049422"
"17949","8","0030","30 | Stade Rennais","0","1048974"
"1795","28","0031","31 | Beaulieu Chimie","1","1049306"
"17950","13","0030","30 | Stade Rennais","0","1048444"
"17951","17","0030","30 | Stade Rennais","0","1047490"
"17952","21","0030","30 | Stade Rennais","0","1049781"
"17953","28","0030","30 | Stade Rennais","0","1049238"
"17954","8","0030","30 | Stade Rennais","0","1048976"
"17955","13","0030","30 | Stade Rennais","0","1048446"
"17956","17","0030","30 | Stade Rennais","0","1047492"
"17957","21","0030","30 | Stade Rennais","0","1049783"
"17958","28","0030","30 | Stade Rennais","0","1049240"
"17959","8","0030","30 | Stade Rennais","0","1048981"
"1796","8","0031","31 | Villejean Churchill","0","1049032"
"17960","13","0030","30 | Stade Rennais","0","1048451"
"17961","17","0030","30 | Stade Rennais","0","1047497"
"17962","21","0030","30 | Stade Rennais","0","1049788"
"17963","28","0030","30 | Stade Rennais","0","1049245"
"17964","8","0030","30 | Stade Rennais","0","1048975"
"17965","13","0030","30 | Stade Rennais","0","1048445"
"17966","17","0030","30 | Stade Rennais","0","1047491"
"17967","21","0030","30 | Stade Rennais","0","1049782"
"17968","28","0030","30 | Stade Rennais","0","1049239"
"17969","8","0030","30 | Stade Rennais","0","1048999"
"1797","13","0031","31 | Villejean Churchill","0","1048502"
"17970","13","0030","30 | Stade Rennais","0","1048469"
"17971","17","0030","30 | Stade Rennais","0","1047515"
"17972","21","0030","30 | Stade Rennais","0","1049806"
"17973","28","0030","30 | Stade Rennais","0","1049263"
"17974","8","0030","30 | Stade Rennais","0","1048973"
"17975","13","0030","30 | Stade Rennais","0","1048443"
"17976","17","0030","30 | Stade Rennais","0","1047489"
"17977","21","0030","30 | Stade Rennais","0","1049780"
"17978","28","0030","30 | Stade Rennais","0","1049237"
"17979","8","0030","30 | Stade Rennais","0","1048976"
"1798","17","0031","31 | Villejean Churchill","0","1047551"
"17980","13","0030","30 | Stade Rennais","0","1048446"
"17981","17","0030","30 | Stade Rennais","0","1047492"
"17982","21","0030","30 | Stade Rennais","0","1049783"
"17983","28","0030","30 | Stade Rennais","0","1049240"
"17984","8","0030","30 | Stade Rennais","0","1048982"
"17985","13","0030","30 | Stade Rennais","0","1048452"
"17986","17","0030","30 | Stade Rennais","0","1047498"
"17987","21","0030","30 | Stade Rennais","0","1049789"
"17988","28","0030","30 | Stade Rennais","0","1049246"
"17989","8","0030","30 | Stade Rennais","0","1048978"
"1799","21","0031","31 | Villejean Churchill","0","1049839"
"17990","13","0030","30 | Stade Rennais","0","1048448"
"17991","17","0030","30 | Stade Rennais","0","1047494"
"17992","21","0030","30 | Stade Rennais","0","1049785"
"17993","28","0030","30 | Stade Rennais","0","1049242"
"17994","8","0030","30 | Stade Rennais","0","1048981"
"17995","13","0030","30 | Stade Rennais","0","1048451"
"17996","17","0030","30 | Stade Rennais","0","1047497"
"17997","21","0030","30 | Stade Rennais","0","1049788"
"17998","28","0030","30 | Stade Rennais","0","1049245"
"17999","8","0030","30 | Stade Rennais","0","1048975"
"18","17","0006","6 | Saint-Jacques Morinais","0","1047656"
"180","28","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049380"
"1800","28","0031","31 | Villejean Churchill","0","1049296"
"18000","13","0030","30 | Stade Rennais","0","1048445"
"18001","17","0030","30 | Stade Rennais","0","1047491"
"18002","21","0030","30 | Stade Rennais","0","1049782"
"18003","28","0030","30 | Stade Rennais","0","1049239"
"18004","8","0030","30 | Stade Rennais","0","1048999"
"18005","13","0030","30 | Stade Rennais","0","1048469"
"18006","17","0030","30 | Stade Rennais","0","1047515"
"18007","21","0030","30 | Stade Rennais","0","1049806"
"18008","28","0030","30 | Stade Rennais","0","1049263"
"18009","8","0030","30 | Stade Rennais","0","1048973"
"1801","8","0031","31 | Beaulieu Chimie","1","1049032"
"18010","13","0030","30 | Stade Rennais","0","1048443"
"18011","17","0030","30 | Stade Rennais","0","1047489"
"18012","21","0030","30 | Stade Rennais","0","1049780"
"18013","28","0030","30 | Stade Rennais","0","1049237"
"18014","8","0030","30 | Stade Rennais","0","1048976"
"18015","13","0030","30 | Stade Rennais","0","1048446"
"18016","17","0030","30 | Stade Rennais","0","1047492"
"18017","21","0030","30 | Stade Rennais","0","1049783"
"18018","28","0030","30 | Stade Rennais","0","1049240"
"18019","8","0030","30 | Stade Rennais","0","1048983"
"1802","13","0031","31 | Beaulieu Chimie","1","1048502"
"18020","13","0030","30 | Stade Rennais","0","1048453"
"18021","17","0030","30 | Stade Rennais","0","1047499"
"18022","21","0030","30 | Stade Rennais","0","1049790"
"18023","28","0030","30 | Stade Rennais","0","1049247"
"18024","8","0030","30 | Stade Rennais","0","1048981"
"18025","13","0030","30 | Stade Rennais","0","1048451"
"18026","17","0030","30 | Stade Rennais","0","1047497"
"18027","21","0030","30 | Stade Rennais","0","1049788"
"18028","28","0030","30 | Stade Rennais","0","1049245"
"18029","8","0030","30 | Stade Rennais","0","1048999"
"1803","17","0031","31 | Beaulieu Chimie","1","1047551"
"18030","13","0030","30 | Stade Rennais","0","1048469"
"18031","17","0030","30 | Stade Rennais","0","1047515"
"18032","21","0030","30 | Stade Rennais","0","1049806"
"18033","28","0030","30 | Stade Rennais","0","1049263"
"18034","8","0030","30 | Cesson-Sévigné Rigourdière","1","1048981"
"18035","13","0030","30 | Cesson-Sévigné Rigourdière","1","1048451"
"18036","17","0030","30 | Cesson-Sévigné Rigourdière","1","1047497"
"18037","21","0030","30 | Cesson-Sévigné Rigourdière","1","1049788"
"18038","28","0030","30 | Cesson-Sévigné Rigourdière","1","1049245"
"18039","8","0030","30 | Cesson-Sévigné Rigourdière","1","1048975"
"1804","21","0031","31 | Beaulieu Chimie","1","1049839"
"18040","13","0030","30 | Cesson-Sévigné Rigourdière","1","1048445"
"18041","17","0030","30 | Cesson-Sévigné Rigourdière","1","1047491"
"18042","21","0030","30 | Cesson-Sévigné Rigourdière","1","1049782"
"18043","28","0030","30 | Cesson-Sévigné Rigourdière","1","1049239"
"18044","8","0030","30 | Cesson-Sévigné Rigourdière","1","1048977"
"18045","13","0030","30 | Cesson-Sévigné Rigourdière","1","1048447"
"18046","17","0030","30 | Cesson-Sévigné Rigourdière","1","1047493"
"18047","21","0030","30 | Cesson-Sévigné Rigourdière","1","1049784"
"18048","28","0030","30 | Cesson-Sévigné Rigourdière","1","1049241"
"18049","8","0030","30 | Cesson-Sévigné Rigourdière","1","1048979"
"1805","28","0031","31 | Beaulieu Chimie","1","1049296"
"18050","13","0030","30 | Cesson-Sévigné Rigourdière","1","1048449"
"18051","17","0030","30 | Cesson-Sévigné Rigourdière","1","1047495"
"18052","21","0030","30 | Cesson-Sévigné Rigourdière","1","1049786"
"18053","28","0030","30 | Cesson-Sévigné Rigourdière","1","1049243"
"18054","8","0030","30 | Cesson-Sévigné Rigourdière","1","1048973"
"18055","13","0030","30 | Cesson-Sévigné Rigourdière","1","1048443"
"18056","17","0030","30 | Cesson-Sévigné Rigourdière","1","1047489"
"18057","21","0030","30 | Cesson-Sévigné Rigourdière","1","1049780"
"18058","28","0030","30 | Cesson-Sévigné Rigourdière","1","1049237"
"18059","8","0030","30 | Cesson-Sévigné Rigourdière","1","1048974"
"1806","8","0031","31 | Beaulieu Chimie","1","1049093"
"18060","13","0030","30 | Cesson-Sévigné Rigourdière","1","1048444"
"18061","17","0030","30 | Cesson-Sévigné Rigourdière","1","1047490"
"18062","21","0030","30 | Cesson-Sévigné Rigourdière","1","1049781"
"18063","28","0030","30 | Cesson-Sévigné Rigourdière","1","1049238"
"18064","8","0030","30 | Cesson-Sévigné Rigourdière","1","1048976"
"18065","13","0030","30 | Cesson-Sévigné Rigourdière","1","1048446"
"18066","17","0030","30 | Cesson-Sévigné Rigourdière","1","1047492"
"18067","21","0030","30 | Cesson-Sévigné Rigourdière","1","1049783"
"18068","28","0030","30 | Cesson-Sévigné Rigourdière","1","1049240"
"18069","8","0030","30 | Cesson-Sévigné Rigourdière","1","1048978"
"1807","13","0031","31 | Beaulieu Chimie","1","1048563"
"18070","13","0030","30 | Cesson-Sévigné Rigourdière","1","1048448"
"18071","17","0030","30 | Cesson-Sévigné Rigourdière","1","1047494"
"18072","21","0030","30 | Cesson-Sévigné Rigourdière","1","1049785"
"18073","28","0030","30 | Cesson-Sévigné Rigourdière","1","1049242"
"18074","8","0030","30 | Cesson-Sévigné Rigourdière","1","1048980"
"18075","13","0030","30 | Cesson-Sévigné Rigourdière","1","1048450"
"18076","17","0030","30 | Cesson-Sévigné Rigourdière","1","1047496"
"18077","21","0030","30 | Cesson-Sévigné Rigourdière","1","1049787"
