service_id,date,exception_type
4785078899049044,20140728,2
4785078899049044,20140729,2
4785078899049044,20140730,2
4785078899049044,20140731,2
4785078899049044,20140801,2
4785078899049044,20140804,2
4785078899049044,20140805,2
4785078899049044,20140806,2
4785078899049044,20140807,2
4785078899049044,20140808,2
4785078899049044,20140811,2
4785078899049044,20140812,2
4785078899049044,20140813,2
4785078899049044,20140814,2
4785078899049044,20140815,2
4785078899049044,20140818,2
4785078899049044,20140819,2
4785078899049044,20140820,2
4785078899049044,20140821,2
4785078899049044,20140822,2
4785078899049044,20140825,2
4785078899049044,20140826,2
4785078899049044,20140827,2
4785078899049044,20140828,2
4785078899049044,20140829,2
4785078899049046,20140303,2
4785078899049046,20140304,2
4785078899049046,20140305,2
4785078899049046,20140421,2
4785078899049046,20140428,2
4785078899049046,20140429,2
4785078899049046,20140501,2
4785078899049046,20140505,2
4785078899049046,20140506,2
4785078899049046,20140508,2
4785078899049046,20140529,2
4785078899049046,20140609,2
4785078899049046,20140611,2
4785078899049046,20140612,2
4785078899049046,20140714,2
4785078899049046,20140715,2
4785078899049046,20140716,2
4785078899049046,20140717,2
4785078899049046,20140721,2
4785078899049046,20140722,2
4785078899049046,20140723,2
4785078899049046,20140724,2
4785078899049046,20140728,2
4785078899049046,20140729,2
4785078899049046,20140730,2
4785078899049046,20140731,2
4785078899049046,20140804,2
4785078899049046,20140805,2
4785078899049046,20140806,2
4785078899049046,20140807,2
4785078899049046,20140811,2
4785078899049046,20140812,2
4785078899049046,20140813,2
4785078899049046,20140814,2
4785078899049046,20140818,2
4785078899049046,20140819,2
4785078899049046,20140820,2
4785078899049046,20140821,2
4785078899049046,20140825,2
4785078899049046,20140826,2
4785078899049046,20140827,2
4785078899049046,20140828,2
4785078899049048,20140303,2
4785078899049048,20140304,2
4785078899049048,20140305,2
4785078899049048,20140421,2
4785078899049048,20140428,2
4785078899049048,20140429,2
4785078899049048,20140501,2
4785078899049048,20140505,2
4785078899049048,20140506,2
4785078899049048,20140508,2
4785078899049048,20140529,2
4785078899049048,20140609,2
4785078899049048,20140611,2
4785078899049048,20140612,2
4785078899049048,20140621,2
4785078899049048,20140714,2
4785078899049048,20140715,2
4785078899049048,20140716,2
4785078899049048,20140717,2
4785078899049048,20140719,2
4785078899049048,20140721,2
4785078899049048,20140722,2
4785078899049048,20140723,2
4785078899049048,20140724,2
4785078899049048,20140726,2
4785078899049048,20140728,2
4785078899049048,20140729,2
4785078899049048,20140730,2
4785078899049048,20140731,2
4785078899049048,20140802,2
4785078899049048,20140804,2
4785078899049048,20140805,2
4785078899049048,20140806,2
4785078899049048,20140807,2
4785078899049048,20140809,2
4785078899049048,20140811,2
4785078899049048,20140812,2
4785078899049048,20140813,2
4785078899049048,20140814,2
4785078899049048,20140816,2
4785078899049048,20140818,2
4785078899049048,20140819,2
4785078899049048,20140820,2
4785078899049048,20140821,2
4785078899049048,20140823,2
4785078899049048,20140825,2
4785078899049048,20140826,2
4785078899049048,20140827,2
4785078899049048,20140828,2
4785078899049048,20141101,2
4785078899049048,20141214,1
4785078899049048,20141221,1
4785078899049048,20141222,2
4785078899049048,20141223,2
4785078899049048,20141224,2
4785078899049048,20141225,2
4785078899049051,20140303,2
4785078899049051,20140304,2
4785078899049051,20140305,2
4785078899049051,20140421,2
4785078899049051,20140428,2
4785078899049051,20140429,2
4785078899049051,20140501,2
4785078899049051,20140502,1
4785078899049051,20140505,2
4785078899049051,20140506,2
4785078899049051,20140508,2
4785078899049051,20140509,1
4785078899049051,20140529,2
4785078899049051,20140609,2
4785078899049051,20140611,2
4785078899049051,20140612,2
4785078899049051,20140714,2
4785078899049051,20140715,2
4785078899049051,20140716,2
4785078899049051,20140717,2
4785078899049051,20140721,2
4785078899049051,20140722,2
4785078899049051,20140723,2
4785078899049051,20140724,2
4785078899049051,20140725,1
4785078899049051,20140728,2
4785078899049051,20140729,2
4785078899049051,20140730,2
4785078899049051,20140731,2
4785078899049051,20140801,1
4785078899049051,20140804,2
4785078899049051,20140805,2
4785078899049051,20140806,2
4785078899049051,20140807,2
4785078899049051,20140808,1
4785078899049051,20140811,2
4785078899049051,20140812,2
4785078899049051,20140813,2
4785078899049051,20140814,2
4785078899049051,20140818,2
4785078899049051,20140819,2
4785078899049051,20140820,2
4785078899049051,20140821,2
4785078899049051,20140822,1
4785078899049051,20140825,2
4785078899049051,20140826,2
4785078899049051,20140827,2
4785078899049051,20140828,2
4785078899049061,20140502,2
4785078899049061,20140509,2
4785078899049061,20140530,2
4785078899049061,20140611,1
4785078899049061,20140612,1
4785078899049061,20140718,2
4785078899049061,20140725,2
4785078899049061,20140801,2
4785078899049061,20140808,2
4785078899049061,20140815,2
4785078899049061,20140822,2
4785078899049061,20140829,2
4785078899049065,20140621,2
4785078899049065,20141101,2
4785078899049065,20141214,1
4785078899049065,20141221,1
4785078899049066,20140621,2
4785078899049066,20140719,2
4785078899049066,20140726,2
4785078899049066,20140802,2
4785078899049066,20140809,2
4785078899049066,20140816,2
4785078899049066,20140823,2
4785078899049066,20141101,2
4785078899049066,20141214,1
4785078899049066,20141221,1
4785078899049077,20140420,2
4785078899049077,20140421,1
4785078899049077,20140608,2
4785078899049077,20140609,1
4785078899049077,20140720,2
4785078899049077,20140727,2
4785078899049077,20140803,2
4785078899049077,20140810,2
4785078899049077,20140817,2
4785078899049077,20140824,2
4785078899049090,20140109,2
4785078899049090,20140110,2
4785078899049090,20140116,2
4785078899049090,20140117,2
4785078899049090,20140123,2
4785078899049090,20140124,2
4785078899049090,20140130,2
4785078899049090,20140131,2
4785078899049090,20140206,2
4785078899049090,20140207,2
4785078899049090,20140213,2
4785078899049090,20140214,2
4785078899049090,20140220,2
4785078899049090,20140221,2
4785078899049090,20140227,2
4785078899049090,20140228,2
4785078899049090,20140303,1
4785078899049090,20140304,1
4785078899049090,20140305,1
4785078899049090,20140306,2
4785078899049090,20140307,2
4785078899049090,20140313,2
4785078899049090,20140314,2
4785078899049090,20140320,2
4785078899049090,20140321,2
4785078899049090,20140327,2
4785078899049090,20140328,2
4785078899049090,20140403,2
4785078899049090,20140404,2
4785078899049090,20140410,2
4785078899049090,20140411,2
4785078899049090,20140417,2
4785078899049090,20140418,2
4785078899049090,20140424,2
4785078899049090,20140425,2
4785078899049090,20140428,1
4785078899049090,20140429,1
4785078899049090,20140501,2
4785078899049090,20140502,2
4785078899049090,20140505,1
4785078899049090,20140506,1
4785078899049090,20140508,2
4785078899049090,20140509,2
4785078899049090,20140515,2
4785078899049090,20140516,2
4785078899049090,20140522,2
4785078899049090,20140523,2
4785078899049090,20140529,2
4785078899049090,20140605,2
4785078899049090,20140606,2
4785078899049090,20140612,2
4785078899049090,20140613,2
4785078899049090,20140619,2
4785078899049090,20140620,2
4785078899049090,20140626,2
4785078899049090,20140627,2
4785078899049090,20140703,2
4785078899049090,20140704,2
4785078899049090,20140710,2
4785078899049090,20140711,2
4785078899049090,20140714,1
4785078899049090,20140715,1
4785078899049090,20140716,1
4785078899049090,20140721,1
4785078899049090,20140722,1
4785078899049090,20140723,1
4785078899049090,20140725,2
4785078899049090,20140728,1
4785078899049090,20140729,1
4785078899049090,20140730,1
4785078899049090,20140801,2
4785078899049090,20140804,1
4785078899049090,20140805,1
4785078899049090,20140806,1
4785078899049090,20140808,2
4785078899049090,20140811,1
4785078899049090,20140812,1
4785078899049090,20140813,1
4785078899049090,20140815,2
4785078899049090,20140818,1
4785078899049090,20140819,1
4785078899049090,20140820,1
4785078899049090,20140822,2
4785078899049090,20140825,1
4785078899049090,20140826,1
4785078899049090,20140827,1
4785078899049090,20140904,2
4785078899049090,20140905,2
4785078899049090,20140911,2
4785078899049090,20140912,2
4785078899049090,20140918,2
4785078899049090,20140919,2
4785078899049090,20140925,2
4785078899049090,20140926,2
4785078899049090,20141002,2
4785078899049090,20141003,2
4785078899049090,20141009,2
4785078899049090,20141010,2
4785078899049090,20141016,2
4785078899049090,20141017,2
4785078899049090,20141023,2
4785078899049090,20141024,2
4785078899049090,20141030,2
4785078899049090,20141031,2
4785078899049090,20141106,2
4785078899049090,20141107,2
4785078899049090,20141113,2
4785078899049090,20141114,2
4785078899049090,20141120,2
4785078899049090,20141121,2
4785078899049090,20141127,2
4785078899049090,20141128,2
4785078899049090,20141204,2
4785078899049090,20141205,2
4785078899049090,20141211,2
4785078899049090,20141212,2
4785078899049090,20141218,2
4785078899049090,20141219,2
4785078899049090,20141222,1
4785078899049090,20141223,1
4785078899049090,20141229,1
4785078899049090,20141230,1
4785078899049090,20141231,1
4785078899049092,20140109,2
4785078899049092,20140116,2
4785078899049092,20140123,2
4785078899049092,20140130,2
4785078899049092,20140206,2
4785078899049092,20140213,2
4785078899049092,20140220,2
4785078899049092,20140227,2
4785078899049092,20140303,1
4785078899049092,20140304,1
4785078899049092,20140305,1
4785078899049092,20140306,2
4785078899049092,20140313,2
4785078899049092,20140320,2
4785078899049092,20140327,2
4785078899049092,20140403,2
4785078899049092,20140410,2
4785078899049092,20140417,2
4785078899049092,20140424,2
4785078899049092,20140428,1
4785078899049092,20140429,1
4785078899049092,20140501,2
4785078899049092,20140505,1
4785078899049092,20140506,1
4785078899049092,20140508,2
4785078899049092,20140515,2
4785078899049092,20140522,2
4785078899049092,20140529,2
4785078899049092,20140605,2
4785078899049092,20140612,2
4785078899049092,20140619,2
4785078899049092,20140626,2
4785078899049092,20140703,2
4785078899049092,20140710,2
4785078899049092,20140714,1
4785078899049092,20140715,1
4785078899049092,20140716,1
4785078899049092,20140724,2
4785078899049092,20140731,2
4785078899049092,20140807,2
4785078899049092,20140814,2
4785078899049092,20140821,2
4785078899049092,20140825,1
4785078899049092,20140826,1
4785078899049092,20140827,1
4785078899049092,20140904,2
4785078899049092,20140911,2
4785078899049092,20140918,2
4785078899049092,20140925,2
4785078899049092,20141002,2
4785078899049092,20141009,2
4785078899049092,20141016,2
4785078899049092,20141023,2
4785078899049092,20141030,2
4785078899049092,20141106,2
4785078899049092,20141113,2
4785078899049092,20141120,2
4785078899049092,20141127,2
4785078899049092,20141204,2
4785078899049092,20141211,2
4785078899049092,20141218,2
4785078899049092,20141222,1
4785078899049092,20141223,1
4785078899049092,20141229,1
4785078899049092,20141230,1
4785078899049092,20141231,1
4785078899049106,20140109,2
4785078899049106,20140116,2
4785078899049106,20140123,2
4785078899049106,20140130,2
4785078899049106,20140206,2
4785078899049106,20140213,2
4785078899049106,20140220,2
4785078899049106,20140227,2
4785078899049106,20140303,1
4785078899049106,20140304,1
4785078899049106,20140305,1
4785078899049106,20140306,2
4785078899049106,20140313,2
4785078899049106,20140320,2
4785078899049106,20140327,2
4785078899049106,20140403,2
4785078899049106,20140410,2
4785078899049106,20140417,2
4785078899049106,20140424,2
4785078899049106,20140428,1
4785078899049106,20140429,1
4785078899049106,20140501,2
4785078899049106,20140505,1
4785078899049106,20140506,1
4785078899049106,20140508,2
4785078899049106,20140515,2
4785078899049106,20140522,2
4785078899049106,20140529,2
4785078899049106,20140605,2
4785078899049106,20140612,2
4785078899049106,20140619,2
4785078899049106,20140626,2
4785078899049106,20140703,2
4785078899049106,20140710,2
4785078899049106,20140714,1
4785078899049106,20140715,1
4785078899049106,20140716,1
4785078899049106,20140721,1
4785078899049106,20140722,1
4785078899049106,20140723,1
4785078899049106,20140728,1
4785078899049106,20140729,1
4785078899049106,20140730,1
4785078899049106,20140804,1
4785078899049106,20140805,1
4785078899049106,20140806,1
4785078899049106,20140811,1
4785078899049106,20140812,1
4785078899049106,20140813,1
4785078899049106,20140818,1
4785078899049106,20140819,1
4785078899049106,20140820,1
4785078899049106,20140825,1
4785078899049106,20140826,1
4785078899049106,20140827,1
4785078899049106,20140904,2
4785078899049106,20140911,2
4785078899049106,20140918,2
4785078899049106,20140925,2
4785078899049106,20141002,2
4785078899049106,20141009,2
4785078899049106,20141016,2
4785078899049106,20141023,2
4785078899049106,20141030,2
4785078899049106,20141106,2
4785078899049106,20141113,2
4785078899049106,20141120,2
4785078899049106,20141127,2
4785078899049106,20141204,2
4785078899049106,20141211,2
4785078899049106,20141218,2
4785078899049106,20141222,1
4785078899049106,20141223,1
4785078899049106,20141229,1
4785078899049106,20141230,1
4785078899049106,20141231,1
4785078899049108,20140110,2
4785078899049108,20140117,2
4785078899049108,20140124,2
4785078899049108,20140131,2
4785078899049108,20140207,2
4785078899049108,20140214,2
4785078899049108,20140221,2
4785078899049108,20140228,2
4785078899049108,20140307,2
4785078899049108,20140314,2
4785078899049108,20140321,2
4785078899049108,20140328,2
4785078899049108,20140404,2
4785078899049108,20140411,2
4785078899049108,20140418,2
4785078899049108,20140425,2
4785078899049108,20140502,2
4785078899049108,20140509,2
4785078899049108,20140516,2
4785078899049108,20140523,2
4785078899049108,20140606,2
4785078899049108,20140613,2
4785078899049108,20140620,2
4785078899049108,20140627,2
4785078899049108,20140704,2
4785078899049108,20140711,2
4785078899049108,20140721,1
4785078899049108,20140722,1
4785078899049108,20140723,1
4785078899049108,20140724,1
4785078899049108,20140725,2
4785078899049108,20140728,1
4785078899049108,20140729,1
4785078899049108,20140730,1
4785078899049108,20140731,1
4785078899049108,20140801,2
4785078899049108,20140804,1
4785078899049108,20140805,1
4785078899049108,20140806,1
4785078899049108,20140807,1
4785078899049108,20140808,2
4785078899049108,20140811,1
4785078899049108,20140812,1
4785078899049108,20140813,1
4785078899049108,20140814,1
4785078899049108,20140815,2
4785078899049108,20140818,1
4785078899049108,20140819,1
4785078899049108,20140820,1
4785078899049108,20140821,1
4785078899049108,20140822,2
4785078899049108,20140905,2
4785078899049108,20140912,2
4785078899049108,20140919,2
4785078899049108,20140926,2
4785078899049108,20141003,2
4785078899049108,20141010,2
4785078899049108,20141017,2
4785078899049108,20141024,2
4785078899049108,20141031,2
4785078899049108,20141107,2
4785078899049108,20141114,2
4785078899049108,20141121,2
4785078899049108,20141128,2
4785078899049108,20141205,2
4785078899049108,20141212,2
4785078899049108,20141219,2
4785078899049110,20140110,2
4785078899049110,20140117,2
4785078899049110,20140124,2
4785078899049110,20140131,2
4785078899049110,20140207,2
4785078899049110,20140214,2
4785078899049110,20140221,2
4785078899049110,20140228,2
4785078899049110,20140307,2
4785078899049110,20140314,2
4785078899049110,20140321,2
4785078899049110,20140328,2
4785078899049110,20140404,2
4785078899049110,20140411,2
4785078899049110,20140418,2
4785078899049110,20140425,2
4785078899049110,20140502,2
4785078899049110,20140509,2
4785078899049110,20140516,2
4785078899049110,20140523,2
4785078899049110,20140606,2
4785078899049110,20140613,2
4785078899049110,20140620,2
4785078899049110,20140627,2
4785078899049110,20140704,2
4785078899049110,20140711,2
4785078899049110,20140725,2
4785078899049110,20140801,2
4785078899049110,20140808,2
4785078899049110,20140815,2
4785078899049110,20140822,2
4785078899049110,20140905,2
4785078899049110,20140912,2
4785078899049110,20140919,2
4785078899049110,20140926,2
4785078899049110,20141003,2
4785078899049110,20141010,2
4785078899049110,20141017,2
4785078899049110,20141024,2
4785078899049110,20141031,2
4785078899049110,20141107,2
4785078899049110,20141114,2
4785078899049110,20141121,2
4785078899049110,20141128,2
4785078899049110,20141205,2
4785078899049110,20141212,2
4785078899049110,20141219,2
4785078899049137,20140516,2
4785078899049137,20140523,2
4785078899049137,20140530,2
4785078899049137,20140606,2
4785078899049137,20140613,2
4785078899049137,20140620,2
4785078899049137,20140627,2
4785078899049137,20140704,2
4785078899049137,20140711,2
4785078899049137,20140718,2
4785078899049137,20140815,2
4785078899049159,20140108,2
4785078899049159,20140115,2
4785078899049159,20140122,2
4785078899049159,20140129,2
4785078899049159,20140205,2
4785078899049159,20140212,2
4785078899049159,20140219,2
4785078899049159,20140226,2
4785078899049159,20140305,2
4785078899049159,20140312,2
4785078899049159,20140319,2
4785078899049159,20140326,2
4785078899049159,20140402,2
4785078899049159,20140409,2
4785078899049159,20140416,2
4785078899049159,20140420,1
4785078899049159,20140423,2
4785078899049159,20140430,2
4785078899049159,20140507,2
4785078899049159,20140508,1
4785078899049159,20140514,2
4785078899049159,20140521,2
4785078899049159,20140528,2
4785078899049159,20140529,1
4785078899049159,20140604,2
4785078899049159,20140608,1
4785078899049159,20140611,2
4785078899049159,20140618,2
4785078899049159,20140625,2
4785078899049159,20140702,2
4785078899049159,20140709,2
4785078899049159,20140716,2
4785078899049159,20140720,1
4785078899049159,20140723,2
4785078899049159,20140727,1
4785078899049159,20140730,2
4785078899049159,20140803,1
4785078899049159,20140806,2
4785078899049159,20140810,1
4785078899049159,20140813,2
4785078899049159,20140815,1
4785078899049159,20140817,1
4785078899049159,20140820,2
4785078899049159,20140824,1
4785078899049159,20140827,2
4785078899049159,20140903,2
4785078899049159,20140910,2
4785078899049159,20140917,2
4785078899049159,20140924,2
4785078899049159,20141001,2
4785078899049159,20141008,2
4785078899049159,20141015,2
4785078899049159,20141022,2
4785078899049159,20141029,2
4785078899049159,20141101,1
4785078899049159,20141105,2
4785078899049159,20141112,2
4785078899049159,20141119,2
4785078899049159,20141126,2
4785078899049159,20141203,2
4785078899049159,20141210,2
4785078899049159,20141217,2
4785078899049159,20141228,1
